Transaction_ID,User_ID,Device_OS,Payment_Method,Transaction_Amount,Last_Step_Reached,Error_Code,Processing_Time_Sec
42035,6665,iOS,Digital Wallet,356.89,4,Invalid_CVV,0.7350334183104699
42036,8855,Android,Digital Wallet,466.57,4,Invalid_CVV,6.0850771064491225
42037,6549,iOS,Debit Card,387.05,4,Biometric_Fail,9.811001437129606
42038,8199,iOS,Debit Card,490.03,4,Invalid_CVV,6.575903694231398
42039,5400,Web,ACH,496.26,4,None,1.648495059144472
42040,6595,Web,ACH,100.06,2,Invalid_CVV,9.8884402373892
42041,6989,iOS,ACH,17.79,2,Biometric_Fail,4.846611339014867
42042,7786,Android,ACH,419.7,3,Biometric_Fail,8.104435911912224
42043,5528,Web,Credit Card,446.81,2,Biometric_Fail,7.7813192024568165
42044,7604,Android,Credit Card,229.48,4,None,3.4426220327699832
42045,7597,iOS,ACH,37.0,4,Timeout,5.109336917541708
42046,8195,iOS,ACH,89.2,4,Insufficient_Funds,5.519727384920072
42047,7407,iOS,Credit Card,62.41,4,Timeout,6.410185736884585
42048,5063,Android,Debit Card,92.93,2,Insufficient_Funds,1.2484530059947903
42049,8960,iOS,ACH,45.38,4,Insufficient_Funds,3.043068708947854
42050,7812,Android,Digital Wallet,62.85,4,None,0.7735715870123918
42051,7821,Android,Digital Wallet,354.79,4,Timeout,2.4103534710915016
42052,7671,iOS,ACH,21.56,3,Insufficient_Funds,4.276998325658099
42053,5101,iOS,Debit Card,432.66,4,None,3.921254410845325
42054,7608,iOS,Credit Card,417.56,4,Invalid_CVV,2.441586474106784
42055,8348,Web,ACH,311.3,3,Timeout,8.496161970923561
42056,8298,Web,Debit Card,459.02,4,Biometric_Fail,0.7736678250489658
42057,8094,iOS,Debit Card,49.21,2,None,7.630367498267609
42058,7891,iOS,ACH,131.6,3,Invalid_CVV,2.334355532162939
42059,8768,Android,Debit Card,242.73,4,Biometric_Fail,4.678632894979432
42060,8135,iOS,Digital Wallet,72.65,3,None,2.0097575209844885
42061,6180,Android,Debit Card,315.14,4,Insufficient_Funds,7.702667351882192
42062,6818,Android,ACH,417.48,4,None,7.625416030918042
42063,6413,Android,Digital Wallet,425.36,4,None,4.593021287869492
42064,8220,iOS,Digital Wallet,154.04,3,Timeout,2.8866025429059765
42065,7886,Web,ACH,79.25,2,Insufficient_Funds,4.1830219041588315
42066,8434,iOS,Debit Card,390.19,4,Insufficient_Funds,6.612887956333624
42067,7728,iOS,ACH,180.49,4,Timeout,2.069333321285543
42068,8535,iOS,ACH,328.65,4,Biometric_Fail,8.848638692258902
42069,7692,Web,Digital Wallet,44.15,2,Timeout,8.880114144062572
42070,5398,iOS,Debit Card,247.13,3,Biometric_Fail,7.840928926014996
42071,5404,Web,ACH,152.89,4,Timeout,1.2771190633706357
42072,7873,iOS,Credit Card,340.62,4,Timeout,0.8853485135989994
42073,8203,iOS,ACH,307.58,4,Insufficient_Funds,6.9013879608112685
42074,8268,Android,Credit Card,229.49,4,Biometric_Fail,6.450391959341604
42075,7694,Web,Digital Wallet,466.69,2,Invalid_CVV,3.4378177436943336
42076,7082,Android,Debit Card,274.93,4,Invalid_CVV,8.357041886088997
42077,7467,iOS,Debit Card,11.91,2,Biometric_Fail,9.394687004208386
42078,5376,Web,ACH,264.65,1,Insufficient_Funds,2.0264237916402292
42079,8470,iOS,ACH,35.33,4,Invalid_CVV,5.742441031447302
42080,5219,iOS,Debit Card,480.71,4,None,5.564178972736441
42081,6921,Android,Digital Wallet,372.18,4,Biometric_Fail,7.349892334494127
42082,8959,iOS,ACH,8.74,4,Timeout,8.980019611585357
42083,7744,Android,Digital Wallet,246.46,4,Timeout,9.725593768512141
42084,6540,Android,Digital Wallet,471.92,2,None,1.242895219678376
42085,6606,Web,Digital Wallet,400.17,4,Timeout,4.4028590414914435
42086,7389,Android,ACH,140.17,2,Timeout,8.085583168491118
42087,5752,iOS,Digital Wallet,339.95,3,None,2.018683795666932
42088,6886,Android,Debit Card,385.04,4,Insufficient_Funds,8.520036053674334
42089,7463,iOS,Debit Card,326.17,3,None,9.04146324259883
42090,8527,Android,Credit Card,448.64,3,Biometric_Fail,1.5830837052120268
42091,8368,iOS,Digital Wallet,120.9,4,Invalid_CVV,0.7076492910646011
42092,7985,iOS,Digital Wallet,374.54,4,Biometric_Fail,9.190417394066307
42093,8402,Android,Credit Card,303.82,2,Timeout,3.3093702616777714
42094,8776,Android,Digital Wallet,483.18,4,Biometric_Fail,1.0210802365296425
42095,8054,iOS,Debit Card,343.55,4,Invalid_CVV,6.498414411069831
42096,5679,Android,Debit Card,219.49,1,Biometric_Fail,4.2885219473802945
42097,8410,Web,Credit Card,62.47,1,Insufficient_Funds,6.51470301788827
42098,5747,iOS,Debit Card,320.14,4,Timeout,8.430300804794657
42099,7853,Android,Debit Card,479.33,4,Biometric_Fail,8.301487813903542
42100,6321,iOS,Debit Card,169.38,2,Insufficient_Funds,8.386065872799698
42101,8831,Android,ACH,330.39,3,Biometric_Fail,8.254261447197907
42102,8748,Android,Digital Wallet,394.04,4,None,4.776708838886557
42103,7359,iOS,Credit Card,438.25,4,Insufficient_Funds,9.101832541724404
42104,8654,iOS,Digital Wallet,383.91,2,Timeout,3.0344882391939243
42105,6766,Android,Credit Card,210.29,1,Timeout,3.5311792698217843
42106,5054,Web,Credit Card,9.14,4,Invalid_CVV,8.391257089594461
42107,5693,iOS,Digital Wallet,296.64,4,Insufficient_Funds,7.81723125578809
42108,5533,iOS,Digital Wallet,278.49,4,Insufficient_Funds,4.492813122269368
42109,6818,Web,Debit Card,214.32,2,Insufficient_Funds,7.461528877281019
42110,5104,iOS,Debit Card,318.59,4,Timeout,7.196867704527914
42111,8246,iOS,ACH,25.75,4,Biometric_Fail,1.727108348463977
42112,7341,iOS,Digital Wallet,455.0,4,None,1.0398733951674553
42113,7927,iOS,Credit Card,155.85,4,Invalid_CVV,1.304475791192488
42114,7598,Android,Digital Wallet,65.35,4,Insufficient_Funds,4.7865280108549015
42115,5910,Android,Digital Wallet,102.25,1,Invalid_CVV,3.567831820216382
42116,7422,iOS,Debit Card,300.8,1,None,5.885210632098604
42117,5449,Android,Debit Card,390.24,4,Invalid_CVV,2.271833095440804
42118,6468,iOS,ACH,82.39,3,Biometric_Fail,2.1780358320552935
42119,8131,Android,Debit Card,342.36,1,Biometric_Fail,2.5123456529198696
42120,6415,Web,Credit Card,79.83,3,Insufficient_Funds,4.65433561331332
42121,5811,Android,Credit Card,360.1,4,Insufficient_Funds,0.9471685385812632
42122,8882,iOS,Credit Card,346.41,4,Insufficient_Funds,8.427092054943373
42123,5389,iOS,Credit Card,430.84,2,Invalid_CVV,5.4976027065258455
42124,6235,Android,ACH,335.34,4,Invalid_CVV,2.033239906346193
42125,7714,Web,Digital Wallet,38.15,1,Insufficient_Funds,3.343680491945629
42126,6708,iOS,Debit Card,422.49,3,Timeout,1.6244819091327098
42127,8606,Web,ACH,328.45,4,None,5.388210727508952
42128,8311,iOS,ACH,109.27,2,Biometric_Fail,7.1431794552235806
42129,8559,iOS,Credit Card,470.16,4,None,5.532644872478984
42130,6744,Web,Digital Wallet,440.12,4,Insufficient_Funds,6.312949520870891
42131,6145,iOS,Credit Card,214.89,1,Insufficient_Funds,3.5697559791100413
42132,8324,Android,Digital Wallet,297.8,1,Biometric_Fail,7.406639127805428
42133,7188,iOS,Digital Wallet,336.54,4,Invalid_CVV,8.235112611339778
42134,6475,iOS,Digital Wallet,423.06,2,Biometric_Fail,8.765277511173657
42135,8923,Android,Debit Card,180.75,2,Biometric_Fail,7.2259741623721565
42136,7921,Web,Credit Card,340.6,3,None,8.586367501217898
42137,6855,Android,ACH,356.52,4,Timeout,7.889179282011783
42138,8224,iOS,ACH,187.62,1,Timeout,0.9795836679992704
42139,8964,Android,ACH,215.1,2,Biometric_Fail,3.1339147058176975
42140,6749,iOS,Debit Card,214.76,4,Insufficient_Funds,4.394814565384657
42141,8379,Android,Digital Wallet,206.06,4,Biometric_Fail,8.175725783420612
42142,6583,Android,Digital Wallet,271.97,4,Biometric_Fail,5.50627963255811
42143,8388,iOS,ACH,27.34,3,Timeout,6.3181880474496435
42144,8600,Android,Digital Wallet,498.52,2,Insufficient_Funds,1.886624739600921
42145,6319,iOS,Digital Wallet,156.81,2,Insufficient_Funds,3.9361011683060365
42146,5842,Android,Debit Card,272.8,2,Timeout,7.677776594744524
42147,8416,Web,Credit Card,146.66,4,None,7.091628941193232
42148,6604,iOS,Debit Card,468.37,1,Biometric_Fail,7.261845401299184
42149,7644,iOS,Credit Card,487.55,2,None,2.759059481017279
42150,6305,Android,Credit Card,489.99,4,Insufficient_Funds,2.112106667867561
42151,8279,Android,Credit Card,220.44,4,Invalid_CVV,9.273929292247532
42152,5951,iOS,Debit Card,304.61,2,None,1.3822135632387331
42153,5551,iOS,Debit Card,411.73,2,Timeout,6.598384549561432
42154,7004,Android,Credit Card,80.3,2,Invalid_CVV,4.280005508553483
42155,6119,iOS,Digital Wallet,194.07,4,None,8.381682006790447
42156,8523,Android,ACH,156.85,4,None,5.630711591279389
42157,7021,iOS,Digital Wallet,246.4,2,Invalid_CVV,3.5311870241684105
42158,8833,Android,ACH,399.8,4,Insufficient_Funds,0.6316404129780673
42159,7420,Android,Digital Wallet,315.88,4,None,5.608349167262125
42160,7695,Android,Credit Card,62.56,4,None,9.195677620112251
42161,6096,iOS,ACH,105.77,4,Timeout,5.795033657923203
42162,6836,Android,Digital Wallet,70.62,4,Insufficient_Funds,0.7823852661770083
42163,6808,iOS,Digital Wallet,112.59,4,Timeout,1.7764120490245414
42164,6704,iOS,Debit Card,20.25,3,None,0.5273886493928963
42165,7380,iOS,Credit Card,441.94,2,Timeout,7.655649309244954
42166,7440,iOS,ACH,422.89,4,None,3.181333403744393
42167,8781,Web,ACH,279.78,4,None,5.415927121356268
42168,8930,Android,ACH,385.96,4,Insufficient_Funds,7.800148116321735
42169,8177,Web,Debit Card,499.96,4,Invalid_CVV,6.502167175749473
42170,6124,iOS,Digital Wallet,293.02,1,Biometric_Fail,5.4191246448390595
42171,6382,Android,Debit Card,308.86,2,Invalid_CVV,2.8733926593374406
42172,6770,iOS,ACH,432.65,4,Biometric_Fail,3.2166198027205497
42173,8863,iOS,ACH,267.42,4,Biometric_Fail,8.325033438705105
42174,8400,Android,Digital Wallet,29.76,2,Insufficient_Funds,0.9637265272882586
42175,8960,Android,ACH,176.11,4,Invalid_CVV,9.759020343396934
42176,6641,iOS,Digital Wallet,360.36,4,None,4.797810203707852
42177,7442,iOS,ACH,353.66,4,Biometric_Fail,5.603981154404452
42178,5034,iOS,Credit Card,497.09,4,None,1.8169917882805873
42179,7204,iOS,ACH,372.01,4,Biometric_Fail,1.9747148988751164
42180,5903,Android,ACH,40.54,4,Insufficient_Funds,4.054514866493316
42181,8344,iOS,Credit Card,477.65,3,Insufficient_Funds,4.852468384598087
42182,8014,Android,Credit Card,20.42,2,None,9.636949103941326
42183,5395,Android,ACH,323.86,3,Biometric_Fail,4.327288623216245
42184,8823,iOS,ACH,131.84,3,None,8.38163937721674
42185,5206,iOS,Credit Card,126.73,4,Biometric_Fail,8.972986733954052
42186,6780,Android,Debit Card,286.31,3,Biometric_Fail,6.54441568287163
42187,6628,iOS,Debit Card,19.28,4,None,9.607466062786987
42188,7668,Android,Digital Wallet,143.88,4,Invalid_CVV,2.335007106905672
42189,6329,iOS,Debit Card,120.8,4,Biometric_Fail,4.705801955805504
42190,6649,Web,Credit Card,205.59,3,Biometric_Fail,9.63615793033563
42191,6559,iOS,Digital Wallet,27.04,4,Timeout,4.744320312981066
42192,5804,Android,ACH,165.66,4,Biometric_Fail,9.264675688589957
42193,7509,Web,Debit Card,93.41,3,Timeout,8.667173098129647
42194,5251,Web,Debit Card,107.29,4,Invalid_CVV,5.027273619776638
42195,6290,Android,ACH,415.82,1,None,6.846253088554633
42196,7914,iOS,Credit Card,497.02,3,Insufficient_Funds,4.770744312639622
42197,5208,Android,Debit Card,222.15,4,Insufficient_Funds,5.1046758691452725
42198,5954,iOS,Digital Wallet,52.61,4,Biometric_Fail,6.193560303163828
42199,8638,Android,Debit Card,389.2,4,Invalid_CVV,4.975546765631987
42200,7586,Android,ACH,418.02,3,Biometric_Fail,8.6159246390252
42201,7027,Android,Digital Wallet,150.18,4,Invalid_CVV,3.664876416193844
42202,5834,Android,ACH,228.72,4,Insufficient_Funds,2.35720996462625
42203,7550,Android,Credit Card,180.42,4,None,5.050417615970857
42204,5955,iOS,ACH,486.49,4,Timeout,8.259528964330597
42205,5513,Android,Credit Card,423.58,4,None,9.349293893752922
42206,5579,Android,Credit Card,139.98,4,Invalid_CVV,6.4378538549842474
42207,6937,Android,Digital Wallet,336.03,4,None,2.9741885018140333
42208,6171,Web,ACH,313.05,3,Timeout,2.714213167964733
42209,8902,Android,Debit Card,243.74,2,Invalid_CVV,7.022295585477551
42210,6997,Android,Debit Card,359.37,1,Biometric_Fail,4.4660123231839215
42211,7887,iOS,Digital Wallet,414.99,2,Invalid_CVV,5.394058287111405
42212,6665,Android,Debit Card,473.31,3,Biometric_Fail,9.813546569607713
42213,8033,iOS,Digital Wallet,237.23,3,None,3.863955860994565
42214,7130,iOS,ACH,327.69,4,Invalid_CVV,9.704393971123864
42215,8113,Android,Credit Card,370.49,2,None,2.4149187954025946
42216,7203,Android,Credit Card,257.07,4,None,9.48248346980315
42217,8740,Web,ACH,413.63,2,None,4.4423888720257105
42218,7500,Android,ACH,13.99,4,Timeout,2.9296321106930066
42219,6642,Web,ACH,350.12,2,Biometric_Fail,9.842413008175717
42220,8355,iOS,ACH,93.03,4,Timeout,5.964565202831761
42221,6211,Android,Digital Wallet,202.65,3,Biometric_Fail,3.9603742609925727
42222,5616,Web,Debit Card,413.04,4,Insufficient_Funds,2.3605937548879963
42223,7671,Android,Debit Card,403.41,3,Biometric_Fail,4.773969409170571
42224,6497,Android,Debit Card,230.94,4,Timeout,9.853216993576172
42225,5506,Android,Debit Card,20.44,4,None,3.1255070554676188
42226,8204,Web,Credit Card,191.58,4,Timeout,3.7410352107485694
42227,6294,Web,Digital Wallet,174.06,4,Insufficient_Funds,2.1406137374395158
42228,5621,Android,Digital Wallet,104.36,4,Insufficient_Funds,5.544687535983313
42229,8144,Android,Debit Card,69.77,4,Timeout,7.144200077732651
42230,6951,Web,Digital Wallet,161.8,4,Timeout,7.225027387372349
42231,6459,iOS,Digital Wallet,208.52,4,Timeout,2.0891395196301006
42232,8929,Android,ACH,365.08,4,None,6.712365893689426
42233,5292,Web,ACH,286.01,4,Invalid_CVV,8.647185387250067
42234,5654,iOS,ACH,283.67,2,Biometric_Fail,3.0704571204924926
42235,7984,Android,Debit Card,424.56,1,None,3.2567845401381375
42236,8843,Android,Digital Wallet,451.22,4,Biometric_Fail,5.530800009579866
42237,7804,iOS,Debit Card,202.66,3,Invalid_CVV,4.140833486879449
42238,8508,Web,ACH,422.42,4,Invalid_CVV,1.2089478612179008
42239,8043,Android,Digital Wallet,411.11,4,Biometric_Fail,0.5632842550610907
42240,8923,Android,ACH,116.72,3,Biometric_Fail,1.8737803437879372
42241,7714,Android,Debit Card,29.66,4,Biometric_Fail,4.012399643012427
42242,8732,Android,Credit Card,461.32,3,Biometric_Fail,2.768680461924178
42243,7107,iOS,ACH,492.59,2,Invalid_CVV,8.3323107483845
42244,6621,Android,Debit Card,300.84,1,Insufficient_Funds,5.729965285535157
42245,8775,iOS,ACH,174.48,4,None,3.3813521741586015
42246,7374,Android,Debit Card,332.33,4,Insufficient_Funds,3.6752488541955994
42247,8253,iOS,Digital Wallet,30.85,1,Biometric_Fail,2.646006744899334
42248,7846,Web,Debit Card,377.13,4,Biometric_Fail,9.856849972367097
42249,5784,Android,Credit Card,107.48,4,Invalid_CVV,3.7202969143868057
42250,5766,iOS,Digital Wallet,52.51,4,Insufficient_Funds,3.4082145675409974
42251,8505,Android,Credit Card,450.8,4,Biometric_Fail,1.037223217367702
42252,5518,iOS,Credit Card,281.35,4,Invalid_CVV,4.509721199238096
42253,7685,Android,Credit Card,247.64,4,Biometric_Fail,3.7656492968081463
42254,7130,Android,ACH,310.45,4,Biometric_Fail,5.712732040776576
42255,5027,iOS,Digital Wallet,497.44,3,Insufficient_Funds,1.184838416911672
42256,5265,iOS,Digital Wallet,100.3,2,None,1.5036298574479272
42257,6306,iOS,Digital Wallet,109.36,4,Biometric_Fail,4.06275079008812
42258,7444,Web,Credit Card,354.81,4,Timeout,5.337303887127886
42259,8009,Android,Credit Card,413.9,4,Biometric_Fail,6.164741109815863
42260,7810,iOS,Digital Wallet,468.66,2,Invalid_CVV,6.2746976285077105
42261,5979,iOS,Digital Wallet,400.8,2,Insufficient_Funds,4.0985600933849256
42262,6723,Android,ACH,264.43,2,Biometric_Fail,6.522767646736875
42263,8454,Android,Credit Card,358.54,2,None,7.031555183132059
42264,5810,iOS,Digital Wallet,269.17,3,Invalid_CVV,9.702460474769294
42265,5580,iOS,Credit Card,329.69,4,Timeout,5.976130170810594
42266,8390,Android,ACH,43.29,4,Insufficient_Funds,4.53900852683253
42267,6861,Web,Digital Wallet,324.64,4,Invalid_CVV,0.8314328292576258
42268,5610,iOS,Digital Wallet,162.53,4,Insufficient_Funds,9.877291140971218
42269,5192,iOS,Debit Card,271.58,2,Insufficient_Funds,9.204982203839416
42270,7274,iOS,ACH,71.79,4,Timeout,9.469697328417604
42271,5450,Android,Debit Card,276.73,2,Biometric_Fail,4.175693455603101
42272,6205,iOS,Debit Card,334.2,4,Biometric_Fail,3.2860980272757803
42273,5931,iOS,ACH,104.13,1,None,5.034529838856839
42274,6350,Android,Digital Wallet,53.56,3,Biometric_Fail,2.2939522009574422
42275,6628,iOS,ACH,191.65,4,Biometric_Fail,6.134973275908545
42276,7702,iOS,Credit Card,229.99,4,Insufficient_Funds,2.2312393963406913
42277,5202,Android,Digital Wallet,321.39,4,Insufficient_Funds,5.824474115028376
42278,5401,Android,Credit Card,92.82,4,Invalid_CVV,7.173561464182512
42279,7027,Web,ACH,237.65,3,Biometric_Fail,6.736276974370761
42280,6667,iOS,Credit Card,458.64,4,Invalid_CVV,8.944191823518102
42281,7519,iOS,Credit Card,210.82,4,Insufficient_Funds,3.9110088089940613
42282,8850,iOS,ACH,90.35,4,None,5.672655935515238
42283,6669,Android,Debit Card,421.58,2,None,6.393357149198659
42284,5889,iOS,Debit Card,214.56,4,None,1.239204385022263
42285,5178,iOS,Debit Card,316.99,2,None,3.485315914782193
42286,6721,iOS,ACH,441.22,4,Insufficient_Funds,6.99364298952014
42287,6979,Web,Debit Card,313.06,4,Biometric_Fail,8.787118043663112
42288,8089,Web,Debit Card,422.51,4,Timeout,0.9805369619997779
42289,7510,Android,ACH,327.12,1,Invalid_CVV,9.664380026084272
42290,7882,iOS,Debit Card,408.19,4,Invalid_CVV,2.031706000300309
42291,8984,Android,Debit Card,231.03,4,Timeout,5.506414532997668
42292,7656,Android,Digital Wallet,490.08,4,Timeout,1.9522425618412174
42293,6569,Android,Credit Card,273.59,3,Biometric_Fail,8.634871555330731
42294,5925,Web,Debit Card,342.7,2,Timeout,2.797881118889357
42295,6426,iOS,Credit Card,100.08,4,None,9.26441335615391
42296,7044,Web,Debit Card,209.03,4,Timeout,5.854712426108939
42297,6416,Web,Debit Card,235.68,4,Invalid_CVV,6.867727291820315
42298,7983,Android,Credit Card,414.03,4,Biometric_Fail,1.5340998192666675
42299,7347,Android,Debit Card,388.03,4,Invalid_CVV,3.5151962074818606
42300,5350,Android,Digital Wallet,273.54,2,Insufficient_Funds,5.244319556904899
42301,5186,Android,Digital Wallet,403.55,4,Invalid_CVV,5.484523170124635
42302,8418,Android,Credit Card,406.48,2,Insufficient_Funds,3.129682186104388
42303,7670,iOS,Credit Card,331.56,4,None,4.176505979536281
42304,6432,iOS,ACH,471.58,2,Biometric_Fail,3.8444106851148185
42305,8830,Android,Debit Card,429.05,4,Invalid_CVV,3.1124671861002557
42306,7118,Web,ACH,112.62,4,Biometric_Fail,3.734640384917654
42307,8892,iOS,Digital Wallet,175.81,4,Insufficient_Funds,1.5387788524196429
42308,6967,iOS,Credit Card,67.58,4,Invalid_CVV,6.58419051184998
42309,8398,Web,Debit Card,214.87,4,Biometric_Fail,8.243511980015677
42310,8283,iOS,Digital Wallet,173.21,4,Timeout,3.8604243667820337
42311,5308,Web,Digital Wallet,393.15,4,None,8.616176861914015
42312,8179,Android,Debit Card,403.12,4,Insufficient_Funds,9.043362820726017
42313,7224,Web,Credit Card,231.22,3,Timeout,5.1542053066296605
42314,5426,Web,Credit Card,257.37,4,None,4.289513921850299
42315,7787,Android,Debit Card,438.31,4,Timeout,8.776527166840944
42316,5530,iOS,Digital Wallet,267.33,1,Timeout,4.5502433499525905
42317,8905,Android,Digital Wallet,466.19,4,None,6.449744757728449
42318,7465,iOS,Debit Card,418.63,2,Timeout,2.3760670605335568
42319,5247,Web,ACH,229.01,3,Insufficient_Funds,0.7497646488624816
42320,7256,Android,Debit Card,467.87,4,Timeout,4.542918381673855
42321,5215,iOS,Credit Card,393.15,4,Timeout,7.529416768688362
42322,5712,iOS,ACH,478.84,3,Timeout,2.0863273229376915
42323,5437,iOS,ACH,108.4,4,Biometric_Fail,0.9952494103992622
42324,6792,Android,Credit Card,346.91,4,Invalid_CVV,7.8956118688865455
42325,6641,Android,Debit Card,460.83,4,Invalid_CVV,9.319166031082872
42326,7358,iOS,Debit Card,6.0,4,Insufficient_Funds,3.0637691263721756
42327,8854,Android,ACH,53.17,2,Timeout,3.188959533866716
42328,5382,iOS,Credit Card,65.02,2,Insufficient_Funds,2.580609749308886
42329,5980,iOS,ACH,206.02,2,Biometric_Fail,9.622895343327725
42330,6294,iOS,Digital Wallet,438.17,4,None,8.604220073248246
42331,5120,Web,ACH,242.26,4,Invalid_CVV,3.8801013171356407
42332,5406,iOS,Digital Wallet,45.23,2,None,6.5362544806523575
42333,5244,Android,Debit Card,113.14,2,None,7.884093613738447
42334,5065,Android,Debit Card,178.08,4,Invalid_CVV,2.6520665090535496
42335,7989,Android,Credit Card,441.16,4,None,1.9654596676665514
42336,5227,iOS,ACH,104.35,4,Timeout,6.186424136709448
42337,5881,iOS,Digital Wallet,353.41,4,Invalid_CVV,5.059110536253611
42338,7184,iOS,Credit Card,425.34,2,Timeout,0.9880088970092411
42339,7241,iOS,Digital Wallet,258.89,4,Invalid_CVV,1.0541164611387495
42340,5705,Android,Credit Card,309.76,2,Timeout,4.062363734456283
42341,5657,iOS,Debit Card,272.13,3,Timeout,9.941148768169082
42342,7704,Android,ACH,381.9,3,Biometric_Fail,0.9135436591570323
42343,6512,iOS,ACH,263.78,4,Biometric_Fail,0.6450388093192352
42344,8655,Android,Credit Card,471.65,1,Insufficient_Funds,8.708271690764647
42345,8425,Web,Credit Card,433.27,3,None,8.12918571487126
42346,5929,iOS,Credit Card,376.24,2,Insufficient_Funds,1.299670308224413
42347,6727,iOS,ACH,169.53,4,Invalid_CVV,7.48966717773248
42348,7603,iOS,Debit Card,303.53,3,Invalid_CVV,9.429241036545603
42349,6180,iOS,Credit Card,68.68,2,Insufficient_Funds,3.7437091453825424
42350,5957,iOS,Credit Card,201.24,4,Biometric_Fail,5.49792155709645
42351,8547,iOS,ACH,273.05,3,Insufficient_Funds,8.807192527627729
42352,6039,Web,Debit Card,176.57,4,Biometric_Fail,4.0429557419913005
42353,6101,Android,Digital Wallet,50.14,1,None,4.07710451825832
42354,7099,Web,Digital Wallet,159.78,4,Timeout,9.88933233322931
42355,5513,Android,Debit Card,461.65,3,Biometric_Fail,0.8599354162744159
42356,8575,Web,Debit Card,306.67,4,Biometric_Fail,0.5064387612005735
42357,5743,Web,Credit Card,102.23,4,None,2.187643230830054
42358,8132,Web,ACH,398.99,4,Timeout,8.10777547167274
42359,8203,iOS,ACH,453.41,3,Biometric_Fail,8.683206829931951
42360,6405,Android,Debit Card,281.82,3,Biometric_Fail,4.144107599940932
42361,8635,Android,Digital Wallet,219.17,3,Biometric_Fail,2.45653268503983
42362,6832,Android,ACH,183.24,2,Timeout,1.0956504770989768
42363,7739,Android,Debit Card,86.62,4,Biometric_Fail,9.337165575615638
42364,5542,Android,Credit Card,32.37,4,None,8.900961036939018
42365,7457,Web,ACH,112.22,4,Biometric_Fail,1.12711329782827
42366,7202,Web,Digital Wallet,244.33,4,Biometric_Fail,7.292799106831004
42367,7680,Web,Digital Wallet,30.59,4,Biometric_Fail,9.401943027528509
42368,7098,Android,Digital Wallet,489.69,4,Invalid_CVV,6.0901670851536185
42369,8071,Android,Debit Card,349.1,4,Invalid_CVV,6.736255551656427
42370,8041,Android,ACH,175.04,4,Invalid_CVV,6.864378252107183
42371,8166,iOS,Digital Wallet,216.96,2,Biometric_Fail,3.770686484755438
42372,6711,Web,Credit Card,494.39,4,Timeout,4.190590382799186
42373,8594,Web,Credit Card,180.02,2,Invalid_CVV,3.991451752983478
42374,6927,Android,ACH,81.08,4,Timeout,3.5329622226540542
42375,7571,Web,ACH,220.33,3,None,3.3246900888654705
42376,5354,iOS,Digital Wallet,103.37,4,Biometric_Fail,7.148312871082688
42377,8116,Android,Credit Card,295.93,4,Biometric_Fail,8.913608654874812
42378,7849,Web,Credit Card,193.47,2,Invalid_CVV,7.069492479147779
42379,6228,iOS,ACH,135.79,3,Timeout,5.258794650082126
42380,6754,iOS,Debit Card,149.97,4,Invalid_CVV,5.782563308806634
42381,7887,iOS,Digital Wallet,481.26,4,Biometric_Fail,4.48010359054045
42382,8502,iOS,Debit Card,191.66,3,Invalid_CVV,5.265868102629455
42383,7303,iOS,Debit Card,469.35,4,Biometric_Fail,6.800233555402378
42384,5247,iOS,Credit Card,278.18,4,None,8.505477337846058
42385,5532,Web,Credit Card,283.64,4,Invalid_CVV,1.545460107180676
42386,7088,Web,Credit Card,46.68,3,None,2.3065749851371775
42387,8530,Android,Digital Wallet,488.76,4,None,5.776301239257511
42388,5789,Android,Debit Card,264.64,4,None,9.780422257055355
42389,6300,iOS,Debit Card,426.53,4,Invalid_CVV,0.5962889045517525
42390,6947,Android,Debit Card,345.82,3,Biometric_Fail,8.179165323880804
42391,7242,Android,Credit Card,246.13,3,Biometric_Fail,3.1923538096986968
42392,6094,Android,Digital Wallet,346.82,1,Insufficient_Funds,1.341121195303037
42393,8341,Android,Credit Card,59.42,3,Biometric_Fail,9.56944754574952
42394,6358,iOS,Debit Card,33.69,2,None,2.8753097604114073
42395,8656,Web,ACH,180.85,4,Insufficient_Funds,1.313536544184903
42396,5307,Android,Credit Card,99.53,4,Biometric_Fail,3.3199983601905996
42397,6450,Android,Credit Card,443.2,4,Biometric_Fail,7.66945301767501
42398,8270,iOS,Digital Wallet,153.61,1,Biometric_Fail,2.312142183151267
42399,7123,Android,ACH,332.55,4,Biometric_Fail,2.8601942323680207
42400,5786,iOS,Digital Wallet,456.07,4,Timeout,0.8932129709118677
42401,7842,Web,Credit Card,35.63,4,Timeout,0.6489912929287913
42402,8729,Web,Digital Wallet,356.0,4,None,1.2877222913954833
42403,6548,iOS,Credit Card,10.2,4,Invalid_CVV,3.5469923517154225
42404,6898,Android,ACH,430.17,3,Biometric_Fail,5.042057657611788
42405,6664,iOS,Digital Wallet,492.46,1,Insufficient_Funds,7.808302932438351
42406,7277,Web,ACH,119.46,3,None,0.7113720330165011
42407,7132,iOS,Credit Card,84.79,1,None,5.0255714390635005
42408,6185,iOS,Credit Card,251.92,3,Insufficient_Funds,5.566810008046259
42409,7444,iOS,ACH,475.96,3,Timeout,5.178951683797691
42410,8948,Android,Digital Wallet,153.22,3,Biometric_Fail,6.900273888694101
42411,6394,iOS,ACH,162.21,4,Biometric_Fail,3.5047194807632653
42412,8634,Android,ACH,311.97,1,None,2.632788064544921
